image,mask,dataset,mode
./data/data_science_bowl_2018/stage1_train/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5/images/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5.png,./data/data_science_bowl_2018/stage1_train/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/16c3d5935ba94b720becc24b7a05741c26149e221e3401924080f41e2f891368/images/16c3d5935ba94b720becc24b7a05741c26149e221e3401924080f41e2f891368.png,./data/data_science_bowl_2018/stage1_train/16c3d5935ba94b720becc24b7a05741c26149e221e3401924080f41e2f891368/16c3d5935ba94b720becc24b7a05741c26149e221e3401924080f41e2f891368_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c/images/0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c.png,./data/data_science_bowl_2018/stage1_train/0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c/0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e/images/61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e.png,./data/data_science_bowl_2018/stage1_train/61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e/61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64/images/4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64.png,./data/data_science_bowl_2018/stage1_train/4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64/4e23ecf65040f86420e0201134e538951acdeda84fbb274311f995682044dd64_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426/images/0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426.png,./data/data_science_bowl_2018/stage1_train/0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426/0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b1f23c4d27afed8af7b6b64793a3760bfea31b65f582d48aaa62d2b988ef2eac/images/b1f23c4d27afed8af7b6b64793a3760bfea31b65f582d48aaa62d2b988ef2eac.png,./data/data_science_bowl_2018/stage1_train/b1f23c4d27afed8af7b6b64793a3760bfea31b65f582d48aaa62d2b988ef2eac/b1f23c4d27afed8af7b6b64793a3760bfea31b65f582d48aaa62d2b988ef2eac_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552/images/00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552.png,./data/data_science_bowl_2018/stage1_train/00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552/00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/55ff2b0ec48b76e10c7ee18add5794005cd551697f96af865c763d50da78dd9c/images/55ff2b0ec48b76e10c7ee18add5794005cd551697f96af865c763d50da78dd9c.png,./data/data_science_bowl_2018/stage1_train/55ff2b0ec48b76e10c7ee18add5794005cd551697f96af865c763d50da78dd9c/55ff2b0ec48b76e10c7ee18add5794005cd551697f96af865c763d50da78dd9c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851/images/9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851.png,./data/data_science_bowl_2018/stage1_train/9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851/9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c/images/35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c.png,./data/data_science_bowl_2018/stage1_train/35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c/35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b1e3aeb0c56261c17eb71c747d116057b8da7e8c8a6845bdc01b2b3ee2299229/images/b1e3aeb0c56261c17eb71c747d116057b8da7e8c8a6845bdc01b2b3ee2299229.png,./data/data_science_bowl_2018/stage1_train/b1e3aeb0c56261c17eb71c747d116057b8da7e8c8a6845bdc01b2b3ee2299229/b1e3aeb0c56261c17eb71c747d116057b8da7e8c8a6845bdc01b2b3ee2299229_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d/images/f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d.png,./data/data_science_bowl_2018/stage1_train/f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d/f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b1eb0123fe2d8c825694b193efb7b923d95effac9558ee4eaf3116374c2c94fe/images/b1eb0123fe2d8c825694b193efb7b923d95effac9558ee4eaf3116374c2c94fe.png,./data/data_science_bowl_2018/stage1_train/b1eb0123fe2d8c825694b193efb7b923d95effac9558ee4eaf3116374c2c94fe/b1eb0123fe2d8c825694b193efb7b923d95effac9558ee4eaf3116374c2c94fe_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/6aa7dd0c88bec4f96cdd497f9c37779733033d9ec6513307461302d36bd32ac7/images/6aa7dd0c88bec4f96cdd497f9c37779733033d9ec6513307461302d36bd32ac7.png,./data/data_science_bowl_2018/stage1_train/6aa7dd0c88bec4f96cdd497f9c37779733033d9ec6513307461302d36bd32ac7/6aa7dd0c88bec4f96cdd497f9c37779733033d9ec6513307461302d36bd32ac7_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/af576e8ec3a8d0b57eb6a311299e9e4fd2047970d3dd9d6f52e54ea6a91109da/images/af576e8ec3a8d0b57eb6a311299e9e4fd2047970d3dd9d6f52e54ea6a91109da.png,./data/data_science_bowl_2018/stage1_train/af576e8ec3a8d0b57eb6a311299e9e4fd2047970d3dd9d6f52e54ea6a91109da/af576e8ec3a8d0b57eb6a311299e9e4fd2047970d3dd9d6f52e54ea6a91109da_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/8de0b1a2e8f614af29fe5fafeaa5bdf55e6b3e65edf36355f19b707f7649ce2b/images/8de0b1a2e8f614af29fe5fafeaa5bdf55e6b3e65edf36355f19b707f7649ce2b.png,./data/data_science_bowl_2018/stage1_train/8de0b1a2e8f614af29fe5fafeaa5bdf55e6b3e65edf36355f19b707f7649ce2b/8de0b1a2e8f614af29fe5fafeaa5bdf55e6b3e65edf36355f19b707f7649ce2b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5/images/f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5.png,./data/data_science_bowl_2018/stage1_train/f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5/f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5/images/1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5.png,./data/data_science_bowl_2018/stage1_train/1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5/1db1cddf28e305c9478519cfac144eee2242183fe59061f1f15487e925e8f5b5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe/images/03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe.png,./data/data_science_bowl_2018/stage1_train/03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe/03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c7d546766518703580f63d5d8f11d54971044753f53c0b257d19c2f99d4bfdd0/images/c7d546766518703580f63d5d8f11d54971044753f53c0b257d19c2f99d4bfdd0.png,./data/data_science_bowl_2018/stage1_train/c7d546766518703580f63d5d8f11d54971044753f53c0b257d19c2f99d4bfdd0/c7d546766518703580f63d5d8f11d54971044753f53c0b257d19c2f99d4bfdd0_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/8f27ebc74164eddfe989a98a754dcf5a9c85ef599a1321de24bcf097df1814ca/images/8f27ebc74164eddfe989a98a754dcf5a9c85ef599a1321de24bcf097df1814ca.png,./data/data_science_bowl_2018/stage1_train/8f27ebc74164eddfe989a98a754dcf5a9c85ef599a1321de24bcf097df1814ca/8f27ebc74164eddfe989a98a754dcf5a9c85ef599a1321de24bcf097df1814ca_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d/images/091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d.png,./data/data_science_bowl_2018/stage1_train/091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d/091944f1d2611c916b98c020bd066667e33f4639159b2a92407fe5a40788856d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93/images/0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93.png,./data/data_science_bowl_2018/stage1_train/0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93/0b2e702f90aee4fff2bc6e4326308d50cf04701082e718d4f831c8959fbcda93_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97/images/df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97.png,./data/data_science_bowl_2018/stage1_train/df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97/df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/356d9903d16074f152fe8f2f0ef555d9959c53264228eae7373cad5cf35d4e85/images/356d9903d16074f152fe8f2f0ef555d9959c53264228eae7373cad5cf35d4e85.png,./data/data_science_bowl_2018/stage1_train/356d9903d16074f152fe8f2f0ef555d9959c53264228eae7373cad5cf35d4e85/356d9903d16074f152fe8f2f0ef555d9959c53264228eae7373cad5cf35d4e85_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465/images/371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465.png,./data/data_science_bowl_2018/stage1_train/371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465/371a67232f7c871ec11332292c83cd9bb16063b91d58e86f0b76ef8817bc9465_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f/images/66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f.png,./data/data_science_bowl_2018/stage1_train/66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f/66236902b874b7e4b3891db63a69f6d56f6edcec6aca7ba3c6871d73e7b4c34f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6/images/ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6.png,./data/data_science_bowl_2018/stage1_train/ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6/ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba/images/fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba.png,./data/data_science_bowl_2018/stage1_train/fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba/fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/538b7673d507014d83af238876e03617396b70fe27f525f8205a4a96900fbb8e/images/538b7673d507014d83af238876e03617396b70fe27f525f8205a4a96900fbb8e.png,./data/data_science_bowl_2018/stage1_train/538b7673d507014d83af238876e03617396b70fe27f525f8205a4a96900fbb8e/538b7673d507014d83af238876e03617396b70fe27f525f8205a4a96900fbb8e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/8efed2e62c919e6d70a2ab548b1a33014877fe8a23f177ef25a9dee25ffe8842/images/8efed2e62c919e6d70a2ab548b1a33014877fe8a23f177ef25a9dee25ffe8842.png,./data/data_science_bowl_2018/stage1_train/8efed2e62c919e6d70a2ab548b1a33014877fe8a23f177ef25a9dee25ffe8842/8efed2e62c919e6d70a2ab548b1a33014877fe8a23f177ef25a9dee25ffe8842_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/92f31f591929a30e4309ab75185c96ff4314ce0a7ead2ed2c2171897ad1da0c7/images/92f31f591929a30e4309ab75185c96ff4314ce0a7ead2ed2c2171897ad1da0c7.png,./data/data_science_bowl_2018/stage1_train/92f31f591929a30e4309ab75185c96ff4314ce0a7ead2ed2c2171897ad1da0c7/92f31f591929a30e4309ab75185c96ff4314ce0a7ead2ed2c2171897ad1da0c7_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b6edad733399c83c8eb7a59c0d37b54e10cc0d59894e39ff843884d84f61dee1/images/b6edad733399c83c8eb7a59c0d37b54e10cc0d59894e39ff843884d84f61dee1.png,./data/data_science_bowl_2018/stage1_train/b6edad733399c83c8eb7a59c0d37b54e10cc0d59894e39ff843884d84f61dee1/b6edad733399c83c8eb7a59c0d37b54e10cc0d59894e39ff843884d84f61dee1_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/6d327ab4f0e3604fa6e9b8041c7e6db86ab809890d886c691f6e59c9168b7fbe/images/6d327ab4f0e3604fa6e9b8041c7e6db86ab809890d886c691f6e59c9168b7fbe.png,./data/data_science_bowl_2018/stage1_train/6d327ab4f0e3604fa6e9b8041c7e6db86ab809890d886c691f6e59c9168b7fbe/6d327ab4f0e3604fa6e9b8041c7e6db86ab809890d886c691f6e59c9168b7fbe_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/3ebd2ab34ba86e515feb79ffdeb7fc303a074a98ba39949b905dbde3ff4b7ec0/images/3ebd2ab34ba86e515feb79ffdeb7fc303a074a98ba39949b905dbde3ff4b7ec0.png,./data/data_science_bowl_2018/stage1_train/3ebd2ab34ba86e515feb79ffdeb7fc303a074a98ba39949b905dbde3ff4b7ec0/3ebd2ab34ba86e515feb79ffdeb7fc303a074a98ba39949b905dbde3ff4b7ec0_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a/images/220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a.png,./data/data_science_bowl_2018/stage1_train/220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a/220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25/images/2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25.png,./data/data_science_bowl_2018/stage1_train/2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25/2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b/images/1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b.png,./data/data_science_bowl_2018/stage1_train/1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b/1a75e9f15481d11084fe66bc2a5afac6dc5bec20ed56a7351a6d65ef0fe8762b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/43cf6b2ec0b0745ac2b87b4d8780f62e9050d3f5d50a1fcefa42d166191e84c6/images/43cf6b2ec0b0745ac2b87b4d8780f62e9050d3f5d50a1fcefa42d166191e84c6.png,./data/data_science_bowl_2018/stage1_train/43cf6b2ec0b0745ac2b87b4d8780f62e9050d3f5d50a1fcefa42d166191e84c6/43cf6b2ec0b0745ac2b87b4d8780f62e9050d3f5d50a1fcefa42d166191e84c6_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4c465a54e329ec7b0f4bc5f6acdfd3192707d6c0fbdf557339485581c5a6b3c1/images/4c465a54e329ec7b0f4bc5f6acdfd3192707d6c0fbdf557339485581c5a6b3c1.png,./data/data_science_bowl_2018/stage1_train/4c465a54e329ec7b0f4bc5f6acdfd3192707d6c0fbdf557339485581c5a6b3c1/4c465a54e329ec7b0f4bc5f6acdfd3192707d6c0fbdf557339485581c5a6b3c1_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/45f059cf21d85ecfce0eb93260516f1e2443d210e9a52f9ae2271d604aa3fcc5/images/45f059cf21d85ecfce0eb93260516f1e2443d210e9a52f9ae2271d604aa3fcc5.png,./data/data_science_bowl_2018/stage1_train/45f059cf21d85ecfce0eb93260516f1e2443d210e9a52f9ae2271d604aa3fcc5/45f059cf21d85ecfce0eb93260516f1e2443d210e9a52f9ae2271d604aa3fcc5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/6ab24e7e1f6c9fdd371c5edae1bbb20abeeb976811f8ab2375880b4483860f4d/images/6ab24e7e1f6c9fdd371c5edae1bbb20abeeb976811f8ab2375880b4483860f4d.png,./data/data_science_bowl_2018/stage1_train/6ab24e7e1f6c9fdd371c5edae1bbb20abeeb976811f8ab2375880b4483860f4d/6ab24e7e1f6c9fdd371c5edae1bbb20abeeb976811f8ab2375880b4483860f4d_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869/images/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869.png,./data/data_science_bowl_2018/stage1_train/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869/d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566/images/5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566.png,./data/data_science_bowl_2018/stage1_train/5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566/5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2/images/2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2.png,./data/data_science_bowl_2018/stage1_train/2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2/2c840a94d216f5ef4e499b53ae885e9b022cbf639e004ec788436093837823b2_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135/images/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135.png,./data/data_science_bowl_2018/stage1_train/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135/e4ae1ceddb279bac30273ca7ac480025ce2e7287328f5272234b5bbca6d13135_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/6bd330234b763b77796d4804de8e224881c0fc8dd02650fa708b2edfd8c7461f/images/6bd330234b763b77796d4804de8e224881c0fc8dd02650fa708b2edfd8c7461f.png,./data/data_science_bowl_2018/stage1_train/6bd330234b763b77796d4804de8e224881c0fc8dd02650fa708b2edfd8c7461f/6bd330234b763b77796d4804de8e224881c0fc8dd02650fa708b2edfd8c7461f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/514ccfc78cb55988a238d3ac9dc83460aa88382c95d56bcc0559962d9fe481ef/images/514ccfc78cb55988a238d3ac9dc83460aa88382c95d56bcc0559962d9fe481ef.png,./data/data_science_bowl_2018/stage1_train/514ccfc78cb55988a238d3ac9dc83460aa88382c95d56bcc0559962d9fe481ef/514ccfc78cb55988a238d3ac9dc83460aa88382c95d56bcc0559962d9fe481ef_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a3a1b8f9794ef589b71faa9f35fd97ad6761c4488718fbcf766e95e31afa8606/images/a3a1b8f9794ef589b71faa9f35fd97ad6761c4488718fbcf766e95e31afa8606.png,./data/data_science_bowl_2018/stage1_train/a3a1b8f9794ef589b71faa9f35fd97ad6761c4488718fbcf766e95e31afa8606/a3a1b8f9794ef589b71faa9f35fd97ad6761c4488718fbcf766e95e31afa8606_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5/images/1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5.png,./data/data_science_bowl_2018/stage1_train/1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5/1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b61d3fb0d0ebbee018346e0adeff9e9178f33aa95262779b3c196f93b4ace895/images/b61d3fb0d0ebbee018346e0adeff9e9178f33aa95262779b3c196f93b4ace895.png,./data/data_science_bowl_2018/stage1_train/b61d3fb0d0ebbee018346e0adeff9e9178f33aa95262779b3c196f93b4ace895/b61d3fb0d0ebbee018346e0adeff9e9178f33aa95262779b3c196f93b4ace895_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177/images/2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177.png,./data/data_science_bowl_2018/stage1_train/2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177/2bf594e9d06f78b4b79d7ffb395497a0a91126b6b0d710d7a9cee21f5c3bd177_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380/images/094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380.png,./data/data_science_bowl_2018/stage1_train/094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380/094afe36759e7daffe12188ab5987581d405b06720f1d5acf3f2614f404df380_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/353ab00e964f71aa720385223a9078b770b7e3efaf5be0f66e670981f68fe606/images/353ab00e964f71aa720385223a9078b770b7e3efaf5be0f66e670981f68fe606.png,./data/data_science_bowl_2018/stage1_train/353ab00e964f71aa720385223a9078b770b7e3efaf5be0f66e670981f68fe606/353ab00e964f71aa720385223a9078b770b7e3efaf5be0f66e670981f68fe606_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/3f9fc8e63f87e8a56d3eaef7db26f1b6db874d19f12abd5a752821b78d47661e/images/3f9fc8e63f87e8a56d3eaef7db26f1b6db874d19f12abd5a752821b78d47661e.png,./data/data_science_bowl_2018/stage1_train/3f9fc8e63f87e8a56d3eaef7db26f1b6db874d19f12abd5a752821b78d47661e/3f9fc8e63f87e8a56d3eaef7db26f1b6db874d19f12abd5a752821b78d47661e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9/images/9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9.png,./data/data_science_bowl_2018/stage1_train/9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9/9c95eae11da041189e84cda20bdfb75716a6594684de4b6ce12a9aaadbb874c9_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1f6b7cead15344593b32d5f2345fc26713dc74d9b31306c824209d67da401fd8/images/1f6b7cead15344593b32d5f2345fc26713dc74d9b31306c824209d67da401fd8.png,./data/data_science_bowl_2018/stage1_train/1f6b7cead15344593b32d5f2345fc26713dc74d9b31306c824209d67da401fd8/1f6b7cead15344593b32d5f2345fc26713dc74d9b31306c824209d67da401fd8_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/700afb1cd830a808e3c6125749612e5d23fd9f9726049a9e0c2061997514e1a7/images/700afb1cd830a808e3c6125749612e5d23fd9f9726049a9e0c2061997514e1a7.png,./data/data_science_bowl_2018/stage1_train/700afb1cd830a808e3c6125749612e5d23fd9f9726049a9e0c2061997514e1a7/700afb1cd830a808e3c6125749612e5d23fd9f9726049a9e0c2061997514e1a7_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5/images/eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5.png,./data/data_science_bowl_2018/stage1_train/eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5/eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06/images/4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06.png,./data/data_science_bowl_2018/stage1_train/4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06/4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06_mask.png,dsb,none
